"URL","Status"
"https://www.latimes.com/espanol/eeuu/articulo/2024-02-09/salsas-de-frijoles-enchiladas-y-tacos-entre-los-nuevos-articulos-retirados-por-brote-de-listeria","200"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-02-18/oppenheimer-gana-siete-premios-incluyendo-mejor-pelicula-en-los-bafta","200"
"https://www.latimes.com/entertainment-arts/movies/story/2024-02-01/totem-lila-aviles-director-interview-mexico-family","200"
"https://www.latimes.com/california/newsletter/2024-02-16/restaurant-bill-changes-coming-essential-california","200"
"https://www.latimes.com/delos/story/2024-02-13/comic-de-los-julio-salgado-economic-anxiety","200"
"https://www.latimes.com/sports/hockey/ducks","200"
"https://www.latimes.com/espanol/deportes/articulo/2024-02-17/barca-se-impone-al-celta-de-vigo-con-gol-de-ultimo-momento-de-lewandowski","200"
"https://www.latimes.com/espanol/eeuu/articulo/2024-02-17/trump-evita-pena-de-muerte-empresaria-en-demanda-de-fraude-pero-sus-negocios-no-quedaran-impunes","200"
"https://www.latimes.com/california/story/2024-01-10/column-who-is-to-blame-for-californias-budget-woes-try-mother-nature","200"
"https://www.latimes.com/politics/story/2023-11-07/supreme-court-hears-major-test-of-2nd-amendment-gun-rights-in-a-case-of-domestic-violence","200"
"https://www.latimes.com/california/story/2024-02-18/temecula-brothers-plead-guilty-united-states-postal-service-fraud-worth-2-3-million","200"
"https://www.latimes.com/world-nation/story/2024-02-18/ukrainian-forces-dont-have-enough-artillery-to-battle-russia-a-key-withdrawal-shows-that","200"
"https://www.latimes.com/entertainment-arts/music/story/2024-02-16/frankie-beverly-announces-retirement-farewell-tour-kia-forum","200"
"https://www.latimes.com/travel/list/arts-district-downtown-los-angeles-guide-things-to-do","200"
"https://www.latimes.com/opinion/story/2023-12-31/ai-books-writers-literature-robots-novels-lawsuits","200"
"https://www.latimes.com/food/newsletter/2020-11-14/tasting-notes-anajak-thai-taco-tuesday-tasting-notes","200"
"https://www.latimes.com/business/story/2024-01-02/ev-growth-slows-tesla-falls-behind-chinas-byd-in-quarterly-sales","200"
"https://www.latimes.com/topic/election-2024","200"
"https://www.latimes.com/world-nation/story/2024-02-16/israels-defense-chief-says-military-thoroughly-planning-offensive-in-crowded-gaza-border-town","200"
"https://www.latimes.com/environment/story/2024-02-18/cost-of-owens-valley-storm-damage-continues-to-mount-for-los-angeles-department-of-water-and-power","200"
"https://www.latimes.com/environment/story/2024-01-24/pasquale-romano-chargepoint-californias-public-charger-system","200"
"https://www.latimes.com/food/newsletter/2022-07-23/anajak-restaurant-of-the-year-newsletter-tasting-notes","200"
"https://www.latimes.com/world-nation/story/2024-02-16/donald-trump-fraud-verdict-364-million-penalty-in-new-york-civil-fraud-case","200"
"https://www.latimes.com/topic/times-investigations","200"
"https://www.latimes.com/entertainment-arts/story/2024-02-16/taylor-swift-gofundme-100k-kansas-city-chiefs-parade-shooting-mom-lisa-lopez-galvan","200"
"https://www.latimes.com/flyoutsubscribe","301"
"https://www.latimes.com/bestcovery/?utm_campaign=bestcovery&utm_medium=homepagebarker&utm_source=on_site","200"
"https://www.latimes.com/california/story/2024-02-07/if-we-must-rely-on-history-and-tradition-to-assess-gun-laws-does-racist-history-count","200"
"https://www.latimes.com/california/story/2023-12-20/barabak-chabria-column-the-year-america-burned-literally-and-figuratively","200"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-02-17/dolorosa-travesia-de-migrante-inspira-pelicula-nominada-al-oscar-io-capitano","200"
"https://www.latimes.com/espanol/opinion/articulo/2024-02-02/opinion-oppenheimer-pronosticos-economicos-sombrios-para-america-latina","200"
"https://www.latimes.com/opinion/story/2024-02-18/trump-biden-presidents-day-ranking-poll-election-2024","200"
"https://www.latimes.com/delos/story/2024-02-07/5-phone-wallpapers-to-help-you-poner-las-pilas","200"
"https://www.latimes.com/sports/story/2024-02-18/hideki-matsuyama-wins-genesis-invitational","200"
"https://www.latimes.com/delos/list/5-favorite-latino-owned-businesses-in-l-a-nativo-corissa-hernandez","200"
"https://www.latimes.com/sports/sparks","200"
"https://www.latimes.com/espanol/eeuu/articulo/2024-02-16/eeuu-ventas-minoristas-caen-en-enero-compradores-reducen-gastos-tras-animada-temporada-decembrina","200"
"https://www.latimes.com/espanol/california/articulo/2024-01-25/lo-que-hay-que-saber-sobre-los-cambios-en-el-formulario-para-solicitar-apoyo-estudiantil-en-eeuu","200"
"https://www.latimes.com/california/story/2024-02-08/chabria-column-tech-firms-news-outlets","200"
"https://www.latimes.com/california/story/2023-12-22/family-of-lancaster-mother-killed-by-sheriffs-deputy-plans-to-sue-los-angeles-county","200"
"https://www.latimes.com/california/story/2024-02-16/grossmans-daughter-testifies-scott-erickson-threatened-her-after-she-saw-him-hiding-near-fatal-crash-scene","200"
"https://www.latimes.com/entertainment-arts/business","200"
"https://www.latimes.com/entertainment-arts/music/story/2024-02-15/shakira-las-mujeres-ya-no-lloran-first-album-7-years","200"
"https://www.latimes.com/california/story/2024-02-17/storm-forecast","200"
"https://www.latimes.com/business/story/2023-07-13/column-artificial-intelligence-chatbots-are-spreading-fast-but-hype-about-them-is-spreading-faster","200"
"https://www.latimes.com/food/story/2021-12-07/how-richard-gomez-tamale-cart-design-may-change-street-vending-in-la","200"
"https://www.latimes.com/business/story/2022-08-25/california-ban-gasoline-mandate-zero-emission-2035","200"
"https://www.latimes.com/vegasguide","200"
"https://www.latimes.com/world-nation/story/2024-02-14/displaced-palestinians-leave-one-of-gazas-main-hospitals-after-weeks-of-being-isolated-by-fighting","200"
"https://www.latimes.com/people/russ-mitchell","200"
"https://www.latimes.com/food/story/2021-12-07/10-places-to-drink-wine-beer-cocktails-caffeine-right-now","200"
"https://www.latimes.com/business/story/2024-02-16/stock-market-today-wall-street-falls-to-a-rare-losing-week-but-remains-close-to-its-record","200"
"https://www.latimes.com/about/marketing/los-angeles-times-for-students-and-educators","200"
"https://www.latimes.com/entertainment-arts/music/story/2024-02-15/rolling-loud-adds-fourth-night-kanye-west-ty-dolla-sign-slated-joint-show-hollywood-park","200"
"https://www.latimes.com/entertainment-arts/movies/story/2024-02-16/dakota-johnson-hasnt-watched-madame-web-pokes-fun-at-gen-z-co-stars","200"
"https://www.latimes.com/sports/hockey/kings/story/2024-02-18/adrian-kempe-scores-twice-kings-penguins-recap","200"
"https://www.latimes.com/california/story/2023-09-12/california-democrats-concealed-carry-senate-bill-2-anthony-portantino-gavin-newsom-bruen-supreme-court-guns","200"
"https://www.latimes.com/california/story/2023-12-22/column-blame-ketamine-for-killing-matthew-perry-its-saving-someone-i-love","200"
"https://www.latimes.com/espanol/politica/articulo/2024-02-13/ap-explica-quien-es-rocio-san-miguel-la-activista-y-experta-en-seguridad-detenida-en-venezuela","200"
"https://www.latimes.com/espanol/mexico/articulo/2024-02-16/obispos-negocian-con-el-narco-para-intentar-frenar-la-violencia-en-mexico-presidente-los-respalda","200"
"https://www.latimes.com/california/story/2024-02-15/column-older-drivers-reveal-strategies-for-passing-that-ridiculous-california-dmv-renewal-test","200"
"https://www.latimes.com/entertainment-arts/tv/story/2024-01-15/issa-lopez-true-detective-night-country","200"
"https://www.latimes.com/entertainment-arts/tv/story/2020-10-15/latinx-writers-open-letter-to-hollywood-united-latinx-project","200"
"https://www.latimes.com/specialsupplements","200"
"https://www.latimes.com/travel/list/los-feliz-los-angeles-guide-things-to-do","200"
"https://www.latimes.com/espanol/politica/articulo/2024-02-16/eeuu-pedido-de-proteccion-de-nikki-haley-esta-proximo-a-aprobacion","200"
"https://www.latimes.com/espanol/vida-y-estilo/articulo/2024-02-11/como-un-ford-destartalado-inicio-una-revolucion-musical-que-arraso-en-el-carnaval-de-brasil","200"
"https://www.latimes.com/california/story/2024-01-31/judge-rules-california-background-check-anti-importation-rules-for-ammo-unconstitutional","200"
"https://www.latimes.com/espanol/opinion","200"
"https://www.latimes.com/footersubscribe","301"
"https://www.latimes.com/bestcovery/manscaped-lawn-mower-4-0-review","200"
"https://www.latimes.com/entertainment-arts/music/story/2024-02-15/jennifer-lopez-this-is-me-now-tour-socal-shows-dates","200"
"https://www.latimes.com/topic/wellness","200"
"https://www.latimes.com/business/technology/story/2024-01-12/column-copyright-is-the-biggest-threat-to-the-ai-industry-but-its-not-going-down-without-a-fight","200"
"https://www.latimes.com/food/story/2022-02-23/the-new-la-tasting-menu","200"
"https://www.latimes.com/environment/story/2024-01-24/california-ev-charging-stations-broken","200"
"https://www.latimes.com/topic/israel-hamas","200"
"https://www.latimes.com/science","200"
"https://www.latimes.com/world-nation/story/2024-02-16/satellite-photos-show-egypt-building-a-wall-near-gaza-strip-as-israeli-offensive-on-rafah-looms","200"
"https://www.latimes.com/environment/story/2023-11-21/how-to-score-an-instant-rebate-on-a-new-or-used-electric-car","200"
"https://www.latimes.com/california/story/2024-02-16/beverage-company-fined-14-million-for-allegedly-defrauding-misleading-investors","200"
"https://www.latimes.com/business/story/2024-02-09/column-voters-finally-notice-that-bidenomics-is-working","200"
"https://www.latimes.com/about/public-affairs","200"
"https://www.latimes.com/business/technology","200"
"https://www.latimes.com/entertainment-arts/music/story/2022-05-14/paul-mccartney-get-back-concert-sofi-stadium","200"
"https://www.latimes.com/california/story/2024-02-07/how-to-file-a-claim-if-pothole-damages-your-car","200"
"https://www.latimes.com/topic/home-design","200"
"https://www.latimes.com/california/story/2023-03-30/why-does-california-do-a-terrible-job-preventing-domestic-violence-and-protecting-victims","200"
"https://www.latimes.com/espanol/eeuu/articulo/2024-02-17/el-agua-de-mar-caliente-mata-a-la-mayor-parte-del-coral-cultivado-en-los-cayos-de-florida","200"
"https://www.latimes.com/sports/ucla/story/2024-02-18/ucla-left-stunned-loss-utah-recap","200"
"https://www.latimes.com/espanol/vida-y-estilo","200"
"https://www.latimes.com/business/story/2024-02-15/child-free-by-choice-for-financial-reasons-falling-birth-rates","200"
"https://www.latimes.com/entertainment-arts/music/story/2022-07-29/selena-como-te-quiero-yo-a-ti-new-song","200"
"https://www.latimes.com/archives","200"
"https://www.latimes.com/espanol/vida-y-estilo/articulo/2023-12-22/multitudes-afluyen-a-aeropuertos-y-autopistas-al-iniciar-vacaciones-de-fin-de-ano-en-eeuu","200"
"https://www.latimes.com/delos?utm_campaign=delos23&utm_content=nov23_hpbarker&utm_medium=homepagebarker&utm_source=marketing_content","200"
"https://www.latimes.com/espanol/eeuu/articulo/2024-01-06/no-todos-han-podido-acceder-al-nuevo-formulario-para-solicitar-apoyo-estudiantil-en-eeuu","200"
"https://www.latimes.com/california/story/2023-12-20/federal-judge-blocks-new-california-law-barring-guns-in-many-public-places","200"
"https://www.latimes.com/entertainment-arts/tv/story/2024-02-18/bob-marley-one-live-madame-web-dakota-johnson","200"
"https://www.latimes.com/business/story/2023-12-05/gms-cruise-robotaxi-service-faces-fine-in-alleged-cover-up-of-san-francisco-accidents-severity","200"
"https://www.latimes.com/entertainment-arts/story/2024-02-16/brian-wilson-dementia-conservatorship-beach-boys-family-reps","200"
"https://www.latimes.com/food/list/los-angeles-hall-of-fame-restaurants-modern-classics","200"
"https://www.latimes.com/environment/story/2024-02-11/should-pinyon-juniper-forests-be-turned-into-biofuel","200"
"https://www.latimes.com/world-nation/story/2023-12-29/ex-trump-lawyer-michael-cohen-says-he-unwittingly-sent-ai-generated-fake-legal-cases-attorney","200"
"https://www.latimes.com/food/story/2022-07-22/anajak-thai-sherman-oaks-restaurant-of-the-year-2022","200"
"https://www.latimes.com/business/story/2023-08-16/how-to-buy-electric-car-guide","200"
"https://www.latimes.com/world-nation/story/2024-02-18/israel-strikes-across-gaza-as-us-says-it-will-block-another-ceasefire-resolution-at-united-nations","200"
"https://www.latimes.com/opinion/letters-to-the-editor","200"
"https://www.latimes.com/paid-posts/?ntv_acpl=1047465&ntv_acsc=0&ntv_ht=rpgkZAA&ntv_ot=0&ntv_ui=26dbb1d9-cc3d-4a64-a5fa-3175bbebe11f&prx_t=oEYIAuBNdAqfsPA","200"
"https://www.latimes.com/opinion/story/2024-02-12/cement-concrete-carbon-emissions-california","200"
"https://www.latimes.com/business/story/2023-11-16/ai-investors-say-theyll-go-broke-if-they-have-to-pay-for-copyrighted-materials-dont-buy-it","200"
"https://www.latimes.com/people/bill-addison","200"
"https://www.latimes.com/topic/editorials","200"
"https://www.latimes.com/food/story/2021-07-29/morihiro-mori-onodera-atwater-village-review-bill-addison","200"
"https://www.latimes.com/entertainment-arts/awards/story/2024-02-14/last-repair-shop-oscars-documentary-short-film","200"
"https://www.latimes.com/business/story/2024-01-10/engine-maker-cummins-to-repair-replace-600-000-ram-trucks-in-2-billion-emissions-cheating-scandal","200"
"https://www.latimes.com/environment/story/2024-02-12/californias-war-on-plastic-bag-use-seems-to-have-backfired","200"
"https://www.latimes.com/people/erika-d-smith","200"
"https://www.latimes.com/privacidad","301"
"https://www.latimes.com/topic/op-ed","200"
"https://www.latimes.com/travel","200"
"https://www.latimes.com/espanol/vida-y-estilo/articulo/2023-12-25/robot-que-habla-ayuda-a-ancianos-a-combatir-la-soledad-con-la-compania-de-la-ia","200"
"https://www.latimes.com/world-nation/newsletter/2022-03-17/latinx-files-selena-computerized-album-latinx-files","200"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-02-16/resena-jennifer-lopez-reaviva-el-amor-22-anos-despues-con-this-is-me-now","200"
"https://www.latimes.com/california/story/2024-02-01/2024-california-election-voter-guide-primary-super-tuesday","200"
"https://www.latimes.com/business/story/2024-02-17/should-you-care-about-your-partners-credit-score","200"
"https://www.latimes.com/espanol/etiqueta/salud","200"
"https://www.latimes.com/entertainment-arts/books/story/2024-02-06/fourteen-days-collaborative-novel-authors-guild-margaret-atwood-douglas-preston","200"
"https://www.latimes.com/sports/highschool","200"
"https://www.latimes.com/business/story/2024-01-02/electric-car-models-eligible-for-7-500-tax-credit-cut-to-13","200"
"https://www.latimes.com/sports/story/2024-01-30/rams-receiver-demarcus-robinson-sues-hollywood-lexen-hotel-armed-robbery","200"
"https://www.latimes.com/food/story/2022-06-16/kato-review-addison-downtown-taiwanese","200"
"https://www.latimes.com/california","200"
"https://www.latimes.com/food/newsletter/2022-09-03/what-makes-a-los-angeles-restaurant-anajak-thai-tasting-notes-tasting-notes","200"
"https://www.latimes.com/business/story/2024-02-14/column-taxpayer-protection-or-taxpayer-deception-a-new-ballot-measure-aims-to-destroy-the-california-state-budget","200"
"https://www.latimes.com/environment/story/2024-02-08/lives-saved-and-water-lost-the-los-angele-river-dilemma","200"
"https://www.latimes.com/specialsupplements/story/2023-01-25/a-season-for-shochu-its-a-new-year-sample-a-traditional-japanese-spirit","200"
"https://www.latimes.com/archives/topics","200"
"https://www.latimes.com/branded_travel/story/2023-11-20/a-single-destination-myriad-options-only-in-madrid","200"
"https://www.latimes.com/opinion/letters-to-the-editor/story/2024-01-29/app-to-charge-my-ev-public-charging-system-is-a-mess","200"
"https://www.latimes.com/food/story/2021-12-07/chef-martin-draluck","200"
"https://www.latimes.com/business/story/2024-02-13/inside-the-1-million-verdict-a-climate-scientist-won-against-global-warming-deniers","200"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-02-18/la-energia-de-yuri-se-desbordo-con-euforia-en-los-angeles","200"
"https://www.latimes.com/food/story/2022-06-23/selva-long-beach-carlos-jurado-colombian-review-addison","200"
"https://www.latimes.com/entertainment-arts/business/story/2023-02-16/youtube-ceo-susan-wojcicki-to-step-down-amid-tough-moment-for-tech","200"
"https://www.latimes.com/people/alexandra-del-rosario","200"
"https://www.latimes.com/topic/la-politics","200"
"https://www.latimes.com/entertainment-arts/books/story/2024-02-07/the-weeks-bestselling-books-feb-11","200"
"https://www.latimes.com/espanol/eeuu/articulo/2024-02-16/inflacion-en-eeuu-se-ralentiza-pero-sigue-siendo-alta-los-precios-se-reducen-muy-gradualmente","200"
"https://www.latimes.com/favicon-16x16.png","200"
"https://www.latimes.com/entertainment-arts/business/story/2024-02-16/cbs-leslie-moonves-la-ethics-case-lapd","200"
"https://www.latimes.com/espanol/deportes/articulo/2024-02-17/ufc-298-volkanovski-vs-topuria-resultados-y-round-x-round-en-vivo-aqui","200"
"https://www.latimes.com/entertainment-arts/music/story/2020-12-10/selena-dreaming-of-you-album-netflix-series","200"
"https://www.latimes.com/california/story/2024-02-16/storms-southern-california-presidents-day-week-rain","200"
"https://www.latimes.com/entertainment-arts/books/story/2024-02-08/cahokia-jazz-francis-spuffords-review","200"
"https://www.latimes.com/espanol/comida","200"
"https://www.latimes.com/topic/global-warming","200"
"https://www.latimes.com/people/libor-jany","200"
"https://www.latimes.com/entertainment-arts/books/story/2024-02-15/scott-guild-plastic-book-album","200"
"https://www.latimes.com/food/story/2022-08-25/pijja-palace-silver-lake-review-bill-addison-game-changer","200"
"https://www.latimes.com/lifestyle/image/story/2024-02-02/ozzie-juarez-designs-nascar-trophy","200"
"https://www.latimes.com/business/story/2023-10-05/this-ai-chatbot-was-trained-using-my-books-but-dont-blame-me-for-its-incredible-stupidity","200"
"https://www.latimes.com/food/story/2021-05-16/phenakite-los-angeles-times-restaurant-of-the-year","200"
"https://www.latimes.com/world-nation/story/2024-02-06/how-climate-change-contributes-to-wildfires-like-chiles","200"
"https://www.latimes.com/brandpublishing/story/2022-03-16/the-art-and-culture-of-ramen-is-built-into-the-bowl-itself","200"
"https://www.latimes.com/business/story/2024-02-16/rei-to-close-in-santa-monica-marking-second-move-out-of-a-city-center-this-year","200"
"https://www.latimes.com/b2bpublishing/business-announcements/story/2023-05-15/gangnam-station-is-the-ultimate-korean-bbq-restaurant","200"
"https://www.latimes.com/environment/story/2023-10-04/what-are-plug-in-hybrid-cars-are-they-good-for-the-planet","200"
"https://www.latimes.com/food/story/2021-12-07/11-best-popups-in-los-angeles-right-now","200"
"https://www.latimes.com/world-nation/story/2024-02-16/russia-tightens-noose-on-ukraines-city-of-avdiivka-where-outnumbered-defenders-are-holding-out","200"
"https://www.latimes.com/food/story/2023-02-02/luyixian-lu-rou-fan-pork-rice-bill-addison-review-alhambra","200"
"https://www.latimes.com/california/newsletter/2024-02-18/2024-02-18-your-wedding-venue-shut-down-unexpectedly-now-what-essential-california","200"
"https://www.latimes.com/bestcovery/kids-babies","200"
"https://www.latimes.com/california/story/2024-01-22/kristin-smart-family-sues-cal-poly-san-luis-obispo-over-killer-paul-flores","200"
"https://www.latimes.com/bestcovery/vivo-electric-standing-desk-and-table-top-review","200"
"https://www.latimes.com/delos/story/2024-02-01/de-los-latino-poetry-series-gallery","200"
"https://www.latimes.com/espanol/educacion","200"
"https://www.latimes.com/environment/story/2024-02-10/la-nina-on-the-horizon-californias-wild-weather-year-could-get-even-weirder","200"
"https://www.latimes.com/delos/list/boyle-heights-guide-things-to-do","200"
"https://www.latimes.com/espanol/california/articulo/2024-02-17/el-ayuntamiento-de-los-angeles-aprueba-3-8-millones-para-limpiar-y-asegurar-los-rascacielos-grafiteados-del-centro-de-la-ciudad","200"
"https://www.latimes.com/topic/plants","200"
"https://www.latimes.com/entertainment/music/la-et-ms-zebulon-20170502-story.html","200"
"https://www.latimes.com/espanol/internacional/articulo/2024-02-16/muere-el-encarcelado-lider-opositor-alexei-navalny-enemigo-mas-acerrimo-del-presidente-ruso","200"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-02-18/lista-de-ganadores-de-los-premios-de-la-academia-britanica-de-cine","200"
"https://www.latimes.com/entertainment-arts/books/story/2023-08-16/watch-christian-cooper-discuss-better-living-through-birding-at-the-l-a-times-book-club","200"
"https://www.latimes.com/california/story/2024-02-09/suspect-in-custody-following-shooting-on-uc-berkeley-campus-no-victims-police-say","200"
"https://www.latimes.com/world-nation/story/2024-02-18/a-year-after-jimmy-carter-entered-hospice-care-advocates-hope-his-endurance-drives-awareness","200"
"https://www.latimes.com/espanol/etiqueta/cine","200"
"https://www.latimes.com/politics/story/2024-02-16/why-moving-to-the-middle-on-immigration-may-deliver-electoral-success-to-democrats","200"
"https://www.latimes.com/food/story/2023-02-26/for-tinned-seafood-lobster-roll-splurges-head-to-west-hollywood-new-seafood-sensation","200"
"https://www.latimes.com/world-nation/story/2023-04-11/on-the-frontline-in-bakhmut-ukraine-as-the-battle-rages-for-control","200"
"https://www.latimes.com/food/story/2021-12-07/full-coverage-of-the-best-restaurants-in-la","200"
"https://www.latimes.com/california/newsletter/2024-02-15/california-politics-template-ca-politics","200"
"https://www.latimes.com/lifestyle/story/2024-02-09/la-affairs-sean-holiday-i-wanted-a-relationship-not-several-breakups","200"
"https://www.latimes.com/vegasguide/story/2023-04-13/a-grand-adventure-go-out-without-roughing-it-at-grand-canyon-glamping-r","200"
"https://www.latimes.com/politics/story/2024-02-13/democrats-are-emphasizing-abortion-to-mobilize-voters-will-it-work-in-oc","200"
"https://www.latimes.com/bestcovery/indoor","200"
"https://www.latimes.com/world-nation/story/2024-02-17/ukraine-is-withdrawing-from-avdiivka-where-outnumbered-defenders-held-out-for-4-months","200"
"https://www.latimes.com/food/story/2022-09-09/saffys-east-hollywood-review-bill-addison","200"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-01-23/oscars-2024-toda-la-lista-de-nominados","200"
"https://www.latimes.com/politics/story/2024-02-17/porter-garcia-long-beach","200"
"https://www.latimes.com/obituaries","200"
"https://www.latimes.com/california/story/2024-02-15/ex-meta-employee-identified-as-suspect-in-san-mateo-family-murder-suicide","200"
"https://www.latimes.com/california/story/2024-02-02/death-in-custody-interview","200"
"https://www.latimes.com/espanol/internacional/articulo/2024-02-16/la-migracion-irregular-en-mexico-salto-un-77-en-2023","200"
"https://www.latimes.com/topic/jobs-labor","200"
"https://www.latimes.com/business/story/2023-08-23/bauer-pottery-l-a-showroom-lost-lease-sale-draws-collectors","200"
"https://www.latimes.com/espanol/internacional/articulo/2024-02-10/mama-antula-una-jesuita-de-1730-que-no-queria-casarse-ni-ser-monja-sera-primera-santa-de-argentina","200"
"https://www.latimes.com/games","200"
"https://www.latimes.com/espanol/opinion/articulo/2024-02-13/oppenheimer-el-riesgo-de-la-victoria-de-bukele","200"
"https://www.latimes.com/california/story/2023-12-08/los-angeles-city-council-permanent-al-fresco-dining","200"
"https://www.latimes.com/world-nation/story/2024-02-18/thousands-rail-against-mexicos-president-and-ruling-party-in-march-for-democracy","200"
"https://www.latimes.com/espanol/internacional/articulo/2024-02-07/israel-y-hamas-lejos-de-alcanzar-acuerdos-sobre-cese-el-fuego-y-rehenes-cuales-son-los-escollos","200"
"https://www.latimes.com/entertainment-arts/books/story/2021-08-24/how-to-watch-billie-jean-king-discuss-all-in","200"
"https://www.latimes.com/archives/la-xpm-2006-apr-09-me-garvey9-story.html","200"
"https://www.latimes.com/lifestyle/image","200"
"https://www.latimes.com/food/story/2024-02-15/frinj-coffee-grown-in-california-is-booming","200"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-01-07/golden-globes-2024-toda-la-lista-de-ganadores","200"
"https://www.latimes.com/food/story/2023-12-19/everything-to-know-101-best-restaurants-los-angeles-2023","200"
"https://www.latimes.com/topic/ukraine","200"
"https://www.latimes.com/bestcovery/best-epoxy-for-household-use","200"
"https://www.latimes.com/california/story/2024-02-16/in-a-crowded-race-for-los-angeles-district-attorney-who-can-challenge-george-gascon","200"
